,Unnamed: 0,ID,splcolor_text,splshape_text,product_code,medicine_name,dosage_form,splimage,splimprint,original_name,num_colors,num_imprints,image_path,shape_label,color_label
5805,3861,23363,RED,OVAL,13811-525,TRIPHROCAPS,C25158,13811-0525-01_NLMIMAGE10_903CC806,T9,13811-0525-01_NLMIMAGE10_903CC806.jpg,1,1.0,data/pillbox_production_images_full_202008/13811-0525-01_NLMIMAGE10_903CC806.jpg,7,8
5806,5050,20651,BROWN,CAPSULE,55289-019,AMOXICILLIN,C25158,00093310701,TEVA;3107,00093310701.jpg,2,2.0,data/pillbox_production_images_full_202008/00093310701.jpg,1,2
5807,9662,42961,YELLOW,OVAL,0003-4222,KOMBIGLYZE,C42930,00003-4222-16_F215F93F,2;5;1000;4222,00003-4222-16_F215F93F.jpg,1,4.0,data/pillbox_production_images_full_202008/00003-4222-16_F215F93F.jpg,7,11
5808,6006,14383,WHITE,CAPSULE,68382-135,LOSORTAN POTASSIUM,C42931,68382-0135-16_CB16E5D7,Z;2,68382-0135-16_CB16E5D7.jpg,1,2.0,data/pillbox_production_images_full_202008/68382-0135-16_CB16E5D7.jpg,1,10
5809,4183,21094,WHITE,ROUND,51285-524,ANTABUSE,C42998,51285052402,OP;707,51285052402.jpg,1,2.0,data/pillbox_production_images_full_202008/51285052402.jpg,10,10
5810,3660,25452,YELLOW,ROUND,0555-0344,ERRIN,C42998,00555034458,b;344,00555034458.jpg,1,2.0,data/pillbox_production_images_full_202008/00555034458.jpg,10,11
5811,3122,29540,YELLOW,ROUND,68180-554,QUINAPRIL,C42998,68180-0554-09_NLMIMAGE10_9B474DBA,LU;F04,68180-0554-09_NLMIMAGE10_9B474DBA.jpg,1,2.0,data/pillbox_production_images_full_202008/68180-0554-09_NLMIMAGE10_9B474DBA.jpg,10,11
5812,6744,16771,PURPLE,ROUND,67544-061,SYNTHROID,C42998,675440061,SYNTHROID;175,675440061.jpg,1,2.0,data/pillbox_production_images_full_202008/675440061.jpg,10,7
5813,5725,46067,YELLOW,ROUND,60429-209,LISINOPRIL,C42998,604290209,L;25;M,604290209.jpg,1,3.0,data/pillbox_production_images_full_202008/604290209.jpg,10,11
5814,9086,29005,WHITE,ROUND,67544-002,ACETAMINOPHEN AND CODEINE PHOSPHATE,C42998,675440002,3;M,675440002.jpg,1,2.0,data/pillbox_production_images_full_202008/675440002.jpg,10,10
5815,3183,35584,GREEN,TRIANGLE,0378-6074,FLUPHENAZINE HYDROCHLORIDE,C42931,003786074,M;74,003786074.jpg,1,2.0,data/pillbox_production_images_full_202008/003786074.jpg,14,4
5816,264,32042,GREEN,OVAL,61570-074,MENEST,C42931,615700074,M74,615700074.jpg,1,1.0,data/pillbox_production_images_full_202008/615700074.jpg,7,4
5817,1992,20928,PINK,CAPSULE,16714-685,SIMVASTATIN,C42931,167140685,A;04,167140685.jpg,1,2.0,data/pillbox_production_images_full_202008/167140685.jpg,1,6
5818,6671,26502,YELLOW,OVAL,60505-2534,OXCARBAZEPINE,C42931,605052534,OXC;150;APO,605052534.jpg,1,3.0,data/pillbox_production_images_full_202008/605052534.jpg,7,11
5819,1335,16155,WHITE,ROUND,65862-286,PERINDOPRIL ERBUMINE,C42998,658620286,D;5;7,658620286.jpg,1,3.0,data/pillbox_production_images_full_202008/658620286.jpg,10,10
5820,2865,38198,WHITE,ROUND,0093-2929,CYPROHEPTADINE HYDROCHLORIDE,C42998,00093-2929-01_E52972BB,2929;93,00093-2929-01_E52972BB.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-2929-01_E52972BB.jpg,10,10
5822,9668,16815,BROWN,ROUND,62756-712,TOPIRAMATE,C42931,62756-0712-86_890EC4C6,S;712,62756-0712-86_890EC4C6.jpg,1,2.0,data/pillbox_production_images_full_202008/62756-0712-86_890EC4C6.jpg,10,2
5823,6054,25472,WHITE,ROUND,0093-7240,RISPERIDONE,C42931,00093-7240-06_7F293FE9,93;7240,00093-7240-06_7F293FE9.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-7240-06_7F293FE9.jpg,10,10
5824,2673,32385,WHITE,OVAL,62559-160,FLUVOXAMINE MALEATE,C42897,625590160,1221,625590160.jpg,1,1.0,data/pillbox_production_images_full_202008/625590160.jpg,7,10
5825,9486,62087,PINK,ROUND,60687-333,LISINOPRIL,C42998,78E62B52-5437-C2DD-E053-2991AA0A4C5A,LUPIN;20,78e62b52-5437-c2dd-e053-2991aa0a4c5a.jpg,1,2.0,data/pillbox_production_images_full_202008/78e62b52-5437-c2dd-e053-2991aa0a4c5a.jpg,10,6
5826,6202,40271,BROWN,ROUND,0172-5728,FAMOTIDINE,C42931,00172572860,TEVA;5728,00172572860.jpg,1,2.0,data/pillbox_production_images_full_202008/00172572860.jpg,10,2
5827,8769,14456,WHITE,OVAL,42291-715,ROPINIROLE HYDROCHLORIDE,C42930,422910715,640,422910715.jpg,1,1.0,data/pillbox_production_images_full_202008/422910715.jpg,7,10
5828,5847,24850,ORANGE,ROUND,51079-023,METOLAZONE,C42998,510790023,M;172,510790023.jpg,1,2.0,data/pillbox_production_images_full_202008/510790023.jpg,10,5
5829,3916,42850,WHITE,ROUND,42291-375,LOVASTATIN,C42998,422910375,CTI;141,422910375.jpg,1,2.0,data/pillbox_production_images_full_202008/422910375.jpg,10,10
5830,6759,36563,WHITE,CAPSULE,43353-263,LYRICA,C25158,433530263,Pfizer;PGN;50,433530263.jpg,1,3.0,data/pillbox_production_images_full_202008/433530263.jpg,1,10
5832,7759,28923,BLUE,ROUND,0527-1638,LEVOTHYROXINE SODIUM,C42998,00527-1638-01_4F0827D1,JSP;564,00527-1638-01_4F0827D1.jpg,1,2.0,data/pillbox_production_images_full_202008/00527-1638-01_4F0827D1.jpg,10,1
5833,8347,11162,WHITE,ROUND,67544-899,DICLOFENAC SODIUM,C42905,675440899,551,675440899.jpg,1,1.0,data/pillbox_production_images_full_202008/675440899.jpg,10,10
5834,5957,11079,ORANGE,OVAL,62756-797,DIVALPROEX SODIUM,C42905,627560797,797,627560797.jpg,1,1.0,data/pillbox_production_images_full_202008/627560797.jpg,7,5
5836,8991,62110,PINK,ROUND,60687-325,LISINOPRIL,C42998,78E62B52-5423-C2DD-E053-2991AA0A4C5A,LUPIN;10,78e62b52-5423-c2dd-e053-2991aa0a4c5a.jpg,1,2.0,data/pillbox_production_images_full_202008/78e62b52-5423-c2dd-e053-2991aa0a4c5a.jpg,10,6
5837,6009,38755,WHITE,ROUND,13811-627,BENAZEPRIL HYDROCHLORIDE,C42931,13811-0627-10_NLMIMAGE10_D3466983,627,13811-0627-10_NLMIMAGE10_D3466983.jpg,1,1.0,data/pillbox_production_images_full_202008/13811-0627-10_NLMIMAGE10_D3466983.jpg,10,10
5838,8212,2567,WHITE,OVAL,59762-3781,MICRONIZED GLYBURIDE,C42998,597623781,G3781,597623781.jpg,1,1.0,data/pillbox_production_images_full_202008/597623781.jpg,7,10
5839,4540,26315,ORANGE,OVAL,0093-0320,DILTIAZEM HYDROCHLORIDE,C42931,00093-0320-01_702B3819,93;320,00093-0320-01_702B3819.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-0320-01_702B3819.jpg,7,5
5840,547,7316,BROWN,CAPSULE,0078-0424,RITALIN,C42916,000780424,NVR;R10,000780424.jpg,2,2.0,data/pillbox_production_images_full_202008/000780424.jpg,1,2
5841,1483,24158,PINK,CAPSULE,0527-1326,URSODIOL,C25158,005271326,LANNETT;1326,005271326.jpg,2,2.0,data/pillbox_production_images_full_202008/005271326.jpg,1,6
5842,2691,24627,BROWN,ROUND,0904-6434,SENNA,C42897,009046434,TCL080,009046434.jpg,1,1.0,data/pillbox_production_images_full_202008/009046434.jpg,10,2
5843,5790,20456,WHITE,ROUND,50436-4715,TRAZODONE HYDROCHLORIDE,C42998,50111043301,PLIVA;433,50111043301.jpg,1,2.0,data/pillbox_production_images_full_202008/50111043301.jpg,10,10
5844,8949,56234,WHITE,ROUND,67046-171,ESCITALOPRAM,C42931,00093585101,5851;10,00093585101.jpg,1,2.0,data/pillbox_production_images_full_202008/00093585101.jpg,10,10
5845,8010,31266,WHITE,OVAL,60429-291,BUSPIRONE HYDROCHLORIDE,C42998,604290291,M;B1,604290291.jpg,1,2.0,data/pillbox_production_images_full_202008/604290291.jpg,7,10
5846,2754,47086,WHITE,ROUND,0603-4655,MONTELUKAST SODIUM,C42931,006034655,E225,006034655.jpg,1,1.0,data/pillbox_production_images_full_202008/006034655.jpg,10,10
5847,5059,44988,BROWN,ROUND,60429-096,IMIPRAMINE HYDROCHLORIDE,C42998,604290096,par;55,604290096.jpg,1,2.0,data/pillbox_production_images_full_202008/604290096.jpg,10,2
5848,8028,38149,GREEN,CAPSULE,60429-294,HYDROXYZINE PAMOATE,C25158,604290294,EP136,604290294.jpg,1,1.0,data/pillbox_production_images_full_202008/604290294.jpg,1,4
5849,1660,19983,BROWN,OVAL,0078-0527,STALEVO,C42931,000780527,LCE;200,000780527.jpg,1,2.0,data/pillbox_production_images_full_202008/000780527.jpg,7,2
5850,6597,5881,BLUE,OVAL,43353-600,VERAPAMIL HYDROCHLORIDE,C42930,433530600,M;411,433530600.jpg,1,2.0,data/pillbox_production_images_full_202008/433530600.jpg,7,1
5851,6461,46758,BLUE,OVAL,67544-026,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,C42998,675440026,M361,675440026.jpg,1,1.0,data/pillbox_production_images_full_202008/675440026.jpg,7,1
5853,4347,7217,WHITE,ROUND,0378-6044,RISPERIDONE,C42999,003786044,M;RN1,003786044.jpg,1,2.0,data/pillbox_production_images_full_202008/003786044.jpg,10,10
5854,2968,11255,WHITE,ROUND,68012-258,CYCLOSET,C42998,68012-0258-20_C91364AB,C;9,68012-0258-20_C91364AB.jpg,1,2.0,data/pillbox_production_images_full_202008/68012-0258-20_C91364AB.jpg,10,10
5855,3825,38141,BROWN,OVAL,0093-7439,DIVALPROEX SODIUM,C42905,00093743901,93;7439,00093743901.jpg,1,2.0,data/pillbox_production_images_full_202008/00093743901.jpg,7,2
5856,5708,35660,WHITE,ROUND,0054-0010,FLECAINIDE ACETATE,C42998,000540010,54024,000540010.jpg,1,1.0,data/pillbox_production_images_full_202008/000540010.jpg,10,10
5857,8402,26611,WHITE,OVAL,60505-0159,SOTALOL HYDROCHLORIDE,C42998,605050159,APO;SOT;120,605050159.jpg,1,3.0,data/pillbox_production_images_full_202008/605050159.jpg,7,10
5858,4413,36306,GREEN,ROUND,0591-2228,METOCLOPRAMIDE HYDROCHLORIDE,C42998,005912228,WPI;2228 OR PLIVA;517,005912228.jpg,1,3.0,data/pillbox_production_images_full_202008/005912228.jpg,10,4
5859,2512,43096,WHITE,CAPSULE,67877-147,TEMAZEPAM,C25158,67877-0147-01_NLMIMAGE10_D61DEB0F,30mg;Novel123,67877-0147-01_NLMIMAGE10_D61DEB0F.jpg,1,2.0,data/pillbox_production_images_full_202008/67877-0147-01_NLMIMAGE10_D61DEB0F.jpg,1,10
5860,3320,19620,PURPLE,CAPSULE,62175-486,VERAPAMIL HYDROCHLORIDE,C42916,62175-0486-37_8D12C6C6,KU;486;200;mg,62175-0486-37_8D12C6C6.jpg,1,4.0,data/pillbox_production_images_full_202008/62175-0486-37_8D12C6C6.jpg,1,7
5862,8642,73077,WHITE,ROUND,60687-430,CHLORPROMAZINE HYDROCHLORIDE,C42931,25_MG_CHLORPROMAZINE_TABLET,B2,25_mg_Chlorpromazine_Tablet.jpg,1,1.0,data/pillbox_production_images_full_202008/25_mg_Chlorpromazine_Tablet.jpg,10,10
5863,7774,10338,YELLOW,ROUND,0310-0755,CRESTOR,C42931,00310-0755-90_891344FA,5;crestor,00310-0755-90_891344FA.jpg,1,2.0,data/pillbox_production_images_full_202008/00310-0755-90_891344FA.jpg,10,11
5864,7287,40817,GREEN,ROUND,60429-369,PRAVASTATIN SODIUM,C42998,604290369,APO;PRA;40,604290369.jpg,1,3.0,data/pillbox_production_images_full_202008/604290369.jpg,10,4
5865,6176,42328,WHITE,OVAL,62037-720,POTASSIUM CHLORIDE,C42927,620370720,Andrx;720,620370720.jpg,1,2.0,data/pillbox_production_images_full_202008/620370720.jpg,7,10
5866,5885,40342,GREEN,ROUND,43353-922,CHLORTHALIDONE,C42998,433530922,M;75,433530922.jpg,1,2.0,data/pillbox_production_images_full_202008/433530922.jpg,10,4
5867,7050,4468,WHITE,TRIANGLE,68084-915,SIROLIMUS,C42998,1_MG_SIROLIMUS_TABLET,RD;53,1_mg_Sirolimus_Tablet.jpg,1,2.0,data/pillbox_production_images_full_202008/1_mg_Sirolimus_Tablet.jpg,14,10
5868,662,2624,BROWN,ROUND,0781-5443,ENALAPRIL MALEATE,C42998,00781-5443-01_NLMIMAGE10_E53872C3,ELP;10,00781-5443-01_NLMIMAGE10_E53872C3.jpg,1,2.0,data/pillbox_production_images_full_202008/00781-5443-01_NLMIMAGE10_E53872C3.jpg,10,2
5869,1003,19718,BROWN,ROUND,68462-208,MOEXIPRIL HYDROCHLORIDE,C42931,68462-0208-01_7A1B3D59,G;208,68462-0208-01_7A1B3D59.jpg,1,2.0,data/pillbox_production_images_full_202008/68462-0208-01_7A1B3D59.jpg,10,2
5870,3523,38943,GREEN,OVAL,55111-172,FINASTERIDE,C42998,55111-0172-90_FD07FE9F,R;172,55111-0172-90_FD07FE9F.jpg,1,2.0,data/pillbox_production_images_full_202008/55111-0172-90_FD07FE9F.jpg,7,4
5871,7560,2531,BLUE,OVAL,0378-7002,PAROXETINE,C42931,00378-7002-93_42242111,M;N;2,00378-7002-93_42242111.jpg,1,3.0,data/pillbox_production_images_full_202008/00378-7002-93_42242111.jpg,7,1
5872,1637,33277,YELLOW,OVAL,0591-2715,METHYLPHENIDATE HYDROCHLORIDE,C42998,005912715,alza;18,005912715.jpg,1,2.0,data/pillbox_production_images_full_202008/005912715.jpg,7,11
5873,6789,43580,WHITE,OVAL,43353-436,METHOCARBAMOL,C42998,433530436,4212;V,433530436.jpg,1,2.0,data/pillbox_production_images_full_202008/433530436.jpg,7,10
5874,1587,3458,BROWN,OVAL,59762-5019,QUINAPRIL HYDROCHLORIDE,C42931,59762-5019-01_232191EC,G;022;5,59762-5019-01_232191EC.jpg,1,3.0,data/pillbox_production_images_full_202008/59762-5019-01_232191EC.jpg,7,2
5875,924,14107,BLUE,CAPSULE,0115-1329,"DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE",C42916,001151329,M;Amphet;Salts;10;mg,001151329.jpg,1,5.0,data/pillbox_production_images_full_202008/001151329.jpg,1,1
5876,4920,31757,WHITE,ROUND,0378-5485,MECLIZINE HYDROCHLORIDE,C42998,003785485,M;MCZ;12,003785485.jpg,1,3.0,data/pillbox_production_images_full_202008/003785485.jpg,10,10
5877,904,33416,WHITE,DIAMOND,0093-7247,LAMOTRIGINE,C42998,00093724706,9;3;7247,00093724706.jpg,1,3.0,data/pillbox_production_images_full_202008/00093724706.jpg,2,10
5878,2471,33036,RED,CAPSULE,0068-0508,RIFADIN,C25158,000680508,RIFADIN;300,000680508.jpg,1,2.0,data/pillbox_production_images_full_202008/000680508.jpg,1,8
5879,8927,2220,BROWN,ROUND,65862-619,QUINAPRIL,C42931,65862-0619-90_NLMIMAGE10_964B4B0A,D;16,65862-0619-90_NLMIMAGE10_964B4B0A.jpg,1,2.0,data/pillbox_production_images_full_202008/65862-0619-90_NLMIMAGE10_964B4B0A.jpg,10,2
5880,5777,2133,GREEN,ROUND,0378-2625,AMITRIPTYLINE HYDROCHLORIDE,C42931,00378-2625-01_CE23E72F,M;51,00378-2625-01_CE23E72F.jpg,1,2.0,data/pillbox_production_images_full_202008/00378-2625-01_CE23E72F.jpg,10,4
5881,2536,18738,BROWN,OVAL,0078-0614,AMTURNIDE,C42931,000780614,VIV;NVR,000780614.jpg,1,2.0,data/pillbox_production_images_full_202008/000780614.jpg,7,2
5882,1892,14064,WHITE,ROUND,61958-0501,HEPSERA,C42998,619580501,Gilead;10,619580501.jpg,1,2.0,data/pillbox_production_images_full_202008/619580501.jpg,10,10
5883,3532,38247,BROWN,ROUND,0054-0021,LITHIUM CARBONATE,C42927,00054-0021-25_22089104,54;107,00054-0021-25_22089104.jpg,1,2.0,data/pillbox_production_images_full_202008/00054-0021-25_22089104.jpg,10,2
5884,4785,3067,WHITE,CAPSULE,63304-694,MINOCYCLINE HYDROCHLORIDE,C25158,633040694,RX694,633040694.jpg,1,1.0,data/pillbox_production_images_full_202008/633040694.jpg,1,10
5885,9775,21527,WHITE,ROUND,0024-4200,UROXATRAL,C42927,00024-4200-10_27201390,X10,00024-4200-10_27201390.jpg,1,1.0,data/pillbox_production_images_full_202008/00024-4200-10_27201390.jpg,10,10
5886,5354,28987,BLUE,OVAL,0185-0055,METOLAZONE,C42998,001850055,E55,001850055.jpg,1,1.0,data/pillbox_production_images_full_202008/001850055.jpg,7,1
5887,5373,33326,WHITE,ROUND,51672-4005,CARBAMAZEPINE,C42998,51672-4005-02_56062B11,TARO;11,51672-4005-02_56062B11.jpg,1,2.0,data/pillbox_production_images_full_202008/51672-4005-02_56062B11.jpg,10,10
5888,8615,30004,WHITE,OVAL,24658-162,ALENDRONATE SODIUM,C42998,246580162,AP207,246580162.jpg,1,1.0,data/pillbox_production_images_full_202008/246580162.jpg,7,10
5889,3009,10391,BLUE,CAPSULE,61442-111,ACYCLOVIR,C25158,614420111,200;CTI;111,614420111.jpg,1,3.0,data/pillbox_production_images_full_202008/614420111.jpg,1,1
5890,3524,40353,WHITE,OVAL,0093-7295,CARVEDILOL,C42931,00093-7295-01_31281890,TV;7295,00093-7295-01_31281890.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-7295-01_31281890.jpg,7,10
5891,2896,32599,GRAY,CAPSULE,59762-0180,VENLAFAXINE HYDROCHLORIDE,C42916,597620180,EffexorXR;375,597620180.jpg,2,2.0,data/pillbox_production_images_full_202008/597620180.jpg,1,3
5892,8015,21337,WHITE,ROUND,42291-509,PRIMIDONE,C42998,422910509,AN;44,422910509.jpg,1,2.0,data/pillbox_production_images_full_202008/422910509.jpg,10,10
5894,4008,34996,WHITE,CAPSULE,60505-2875,RAMIPRIL,C25158,605052875,APO;1;25,605052875.jpg,2,3.0,data/pillbox_production_images_full_202008/605052875.jpg,1,10
5895,4226,33968,WHITE,OVAL,0597-0185,MIRAPEX,C42998,005970185,BI;BI;85;85,005970185.jpg,1,4.0,data/pillbox_production_images_full_202008/005970185.jpg,7,10
5896,1463,33257,BLUE,CAPSULE,0003-3623,REYATAZ,C42936,000033623,BMS;100;mg;3623,000033623.jpg,1,4.0,data/pillbox_production_images_full_202008/000033623.jpg,1,1
5897,5355,38034,BLUE,OVAL,68084-526,OLANZAPINE,C42931,5_MG_OLANZAPINE_TABLET_-_BLUE,R;5;0164,5_mg_Olanzapine_Tablet_-_Blue.jpg,1,3.0,data/pillbox_production_images_full_202008/5_mg_Olanzapine_Tablet_-_Blue.jpg,7,1
5898,1237,52371,PINK,RECTANGLE,52642-022,CHERRY ANTACID SOFT CHEWS,C42893,4C6D394C-E37A-60A5-E054-00144FF88E88,B,4c6d394c-e37a-60a5-e054-00144ff88e88.jpg,1,1.0,data/pillbox_production_images_full_202008/4c6d394c-e37a-60a5-e054-00144ff88e88.jpg,9,6
5899,4598,20203,BROWN,ROUND,65162-517,PHENAZOPYRIDINE HYDROCHLORIDE,C42998,65162-0517-10_F5087AB3,AN;1,65162-0517-10_F5087AB3.jpg,1,2.0,data/pillbox_production_images_full_202008/65162-0517-10_F5087AB3.jpg,10,2
5900,1922,11228,YELLOW,OVAL,11528-010,COVARYX,C42897,11528-0010-01_5905ACED,PLAIN;C010,11528-0010-01_5905ACED.jpg,1,2.0,data/pillbox_production_images_full_202008/11528-0010-01_5905ACED.jpg,7,11
5901,5205,3841,WHITE,ROUND,60687-125,LABETALOL HCL,C42931,86480272-9592-2185-E053-2991AA0A3DD4,E;117,86480272-9592-2185-e053-2991aa0a3dd4.jpg,1,2.0,data/pillbox_production_images_full_202008/86480272-9592-2185-e053-2991aa0a3dd4.jpg,10,10
5902,8081,32038,PURPLE,ROUND,0781-1489,AMITRIPTYLINE HYDROCHLORIDE,C42931,007811489,GG451,007811489.jpg,1,1.0,data/pillbox_production_images_full_202008/007811489.jpg,10,7
5903,1703,19000,ORANGE,OVAL,64764-240,AMITIZA,C42936,647640240,SPI,647640240.jpg,1,1.0,data/pillbox_production_images_full_202008/647640240.jpg,7,5
5904,8830,42390,YELLOW,ROUND,42291-667,PRAVASTATIN SODIUM,C42998,422910667,TEVA;7201,422910667.jpg,1,2.0,data/pillbox_production_images_full_202008/422910667.jpg,10,11
5905,148,40366,ORANGE,ROUND,0555-0765,ADDERALL,C42998,00555-0765-02_NLMIMAGE10_734239C1,12;5;d;p,00555-0765-02_NLMIMAGE10_734239C1.jpg,1,4.0,data/pillbox_production_images_full_202008/00555-0765-02_NLMIMAGE10_734239C1.jpg,10,5
5906,5094,26545,WHITE,ROUND,60429-223,HYDROXYZINE HYDROCHLORIDE,C42931,604290223,A;75,604290223.jpg,1,2.0,data/pillbox_production_images_full_202008/604290223.jpg,10,10
5907,4484,32724,WHITE,ROUND,0187-0730,WELLBUTRIN,C42927,001870730,WELLBUTRIN;XL;150,001870730.jpg,1,3.0,data/pillbox_production_images_full_202008/001870730.jpg,10,10
5908,9541,52106,BROWN,OVAL,69720-3001,SINGISO 101 (0.8G),C42998,NO_PRODUCT_IMAGE,,no_product_image.jpg,1,,data/pillbox_production_images_full_202008/no_product_image.jpg,7,2
5909,390,2109,PINK,OVAL,0378-1819,LEVOTHYROXINE SODIUM,C42998,00378-1819-01_3F239FBC,M;L;13,00378-1819-01_3F239FBC.jpg,1,3.0,data/pillbox_production_images_full_202008/00378-1819-01_3F239FBC.jpg,7,6
5910,1406,31384,YELLOW,CAPSULE,42865-306,ZENPEP,C42902,428650306,APTALIS;10,428650306.jpg,2,2.0,data/pillbox_production_images_full_202008/428650306.jpg,1,11
5911,8147,19492,BROWN,ROUND,31722-268,QUINAPRIL,C42998,317220268,268;IG,317220268.jpg,1,2.0,data/pillbox_production_images_full_202008/317220268.jpg,10,2
5912,1140,51535,WHITE,ROUND,0360-0385,URTICA URENS,C42998,NO_PRODUCT_IMAGE,,no_product_image.jpg,1,,data/pillbox_production_images_full_202008/no_product_image.jpg,10,10
5913,1901,43684,GREEN,CAPSULE,65862-194,FLUOXETINE,C25158,658620194,E;92,658620194.jpg,2,2.0,data/pillbox_production_images_full_202008/658620194.jpg,1,4
5914,144,1925,WHITE,ROUND,0143-1473,PREDNISONE,C42998,00143-1473-01_A8205472,WEST;WARD;473,00143-1473-01_A8205472.jpg,1,3.0,data/pillbox_production_images_full_202008/00143-1473-01_A8205472.jpg,10,10
5915,5551,23436,YELLOW,CAPSULE,55466-108,LEVO-T,C42998,2356CB4C-3CFA-08FC-E054-00144FF88E88,100;GG;335,2356cb4c-3cfa-08fc-e054-00144ff88e88.jpg,1,3.0,data/pillbox_production_images_full_202008/2356cb4c-3cfa-08fc-e054-00144ff88e88.jpg,1,11
5916,4602,2469,WHITE,ROUND,0143-1445,PHENOBARBITAL,C42998,00143-1445-10_211B90FC,West;ward;445,00143-1445-10_211B90FC.jpg,1,3.0,data/pillbox_production_images_full_202008/00143-1445-10_211B90FC.jpg,10,10
5917,3109,37485,PURPLE,ROUND,0056-0170,COUMADIN,C42998,00056-0170-70_95134AFA,2;COUMADIN,00056-0170-70_95134AFA.jpg,1,2.0,data/pillbox_production_images_full_202008/00056-0170-70_95134AFA.jpg,10,7
5918,1200,15054,BLUE,CAPSULE,55466-112,LEVO-T,C42998,2356C567-01DE-0827-E054-00144FF88E88,150;GG;338,2356c567-01de-0827-e054-00144ff88e88.jpg,1,3.0,data/pillbox_production_images_full_202008/2356c567-01de-0827-e054-00144ff88e88.jpg,1,1
5919,8848,42988,WHITE,ROUND,60687-134,PREDNISONE,C42998,00603-5338-32_RXNAVIMAGE10_6912B495,50;93;V,00603-5338-32_RXNAVIMAGE10_6912B495.jpg,1,3.0,data/pillbox_production_images_full_202008/00603-5338-32_RXNAVIMAGE10_6912B495.jpg,10,10
5920,3022,8954,WHITE,ROUND,59762-7021,GLYBURIDE,C42998,59762-7021-05_5A07AD0D,3;0;A,59762-7021-05_5A07AD0D.jpg,1,3.0,data/pillbox_production_images_full_202008/59762-7021-05_5A07AD0D.jpg,10,10
5922,6137,16403,WHITE,OVAL,0591-0718,BUSPIRONE HCL,C42998,005910718,718,005910718.jpg,1,1.0,data/pillbox_production_images_full_202008/005910718.jpg,7,10
5923,3627,45563,WHITE,ROUND,44946-1008,LUDENT,C42893,449461008,SCI;6,449461008.jpg,1,2.0,data/pillbox_production_images_full_202008/449461008.jpg,10,10
5924,4674,42191,PINK,RECTANGLE,0591-0013,PRAVASTATIN SODIUM,C42998,005910013,10;0013,005910013.jpg,1,2.0,data/pillbox_production_images_full_202008/005910013.jpg,9,6
5925,8671,47588,WHITE,ROUND,0054-4604,MEGESTROL ACETATE,C42998,000544604,54;352,000544604.jpg,1,2.0,data/pillbox_production_images_full_202008/000544604.jpg,10,10
5926,9138,80549,RED,OVAL,70518-2661,DOCUSATE SODIUM,C25158,5F0D2DD9-E97E-531E-E053-2991AA0A11B8,SCU1,5f0d2dd9-e97e-531e-e053-2991aa0a11b8.jpg,1,1.0,data/pillbox_production_images_full_202008/5f0d2dd9-e97e-531e-e053-2991aa0a11b8.jpg,7,8
5927,4009,26598,WHITE,OVAL,0093-5378,BUPRENORPHINE,C42998,00093-5378-56_NLMIMAGE10_DC426E43,798;b,00093-5378-56_NLMIMAGE10_DC426E43.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-5378-56_NLMIMAGE10_DC426E43.jpg,7,10
5928,7657,40372,YELLOW,ROUND,65162-573,BETHANECHOL CHLORIDE,C42998,651620573,AN;573,651620573.jpg,1,2.0,data/pillbox_production_images_full_202008/651620573.jpg,10,11
5929,5261,40037,YELLOW,OVAL,0597-0123,VIRAMUNE,C42927,005970123,V04;,005970123.jpg,1,2.0,data/pillbox_production_images_full_202008/005970123.jpg,7,11
5930,4072,21941,WHITE,ROUND,53489-143,SPIRONOLACTONE,C42998,53489-0143-01_62213159,MP;35,53489-0143-01_62213159.jpg,1,2.0,data/pillbox_production_images_full_202008/53489-0143-01_62213159.jpg,10,10
5931,2592,17515,WHITE,ROUND,0093-7305,MIRTAZAPINE,C42999,00093730565,93;7305,00093730565.jpg,1,2.0,data/pillbox_production_images_full_202008/00093730565.jpg,10,10
5932,4096,35346,ORANGE,OVAL,0093-7113,NEFAZODONE HYDROCHLORIDE,C42998,00093711306,7113;93,00093711306.jpg,1,2.0,data/pillbox_production_images_full_202008/00093711306.jpg,7,5
5933,1193,13650,WHITE,CAPSULE,0143-9916,NAPROXEN,C42931,001439916,H;1,001439916.jpg,1,2.0,data/pillbox_production_images_full_202008/001439916.jpg,1,10
5934,2217,11677,BROWN,OVAL,64679-781,ENTACAPONE,C42931,646790781,W781,646790781.jpg,1,1.0,data/pillbox_production_images_full_202008/646790781.jpg,7,2
